0 0 0 0 0 0 0 0
200 200 200 200 200 200 200 200
200 200 200 200 200 200 200 200
400 400 400 400 400 400 400 400
0 0 0 0 0 0 0 0
200 200 200 200 200 200 200 200
200 200 200 200 200 200 200 200
400 400 400 400 400 400 400 400
